ID,Genero,Casado,Edad,Graduado,Profesion,experiencia_laboral,Gastoscore,Family_Size,anno_nacimiento,Generacion,ingresos_anuales_brutos,Provincia,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Campanna_anno,Cluster,PCA1,PCA2
3335,1,1,-0.8095173760532669,1,0,1,-0.1510479051900146,-1.1396620155208714,0.8097663420649056,3,-0.9288431101060622,19,0.0646196763818457,-0.5330863202314747,1,-1.269883876353645,-0.7128141009088751,1,1.2180961045592544,-1.8624443636166197
3336,0,1,0.9809203667107528,1,4,0,1.4650151279617671,0.7981101033900488,-0.9807001103595552,1,2.041816064139613,2,-0.3876067402172249,1.2107324048461163,0,1.7804234511050925,2.00933783598075,4,-2.594346589265584,2.920986271476155
3337,0,1,0.9266646775360856,1,7,0,1.4650151279617671,-0.493737975883898,-0.9264435511951776,1,0.6707252430288148,49,-0.293712272364028,0.1644411697995617,0,1.229486885352633,1.3287998517583437,4,-2.0853546467924367,2.019263598708303
3338,1,1,1.6862443259814273,0,7,0,1.4650151279617671,0.1521860637530754,-1.686035379496464,0,0.90272822765171,22,-0.1437685558433616,-0.5330863202314747,1,-1.088477933971738,-0.7128141009088751,0,-2.6865492560063986,-1.601662598261741
3339,1,0,1.1436874342347545,1,0,0,-0.1510479051900146,-1.1396620155208714,-1.143469787852688,1,1.2111066173753589,13,-0.5183883204413205,0.1644411697995617,1,-0.93394694601678,-0.7128141009088751,2,-2.006140949353941,-1.614637200356145
3340,0,0,-0.1041934167825924,1,0,0,-0.1510479051900146,-0.493737975883898,0.1044310729279968,1,-0.7659107927991737,19,-0.0503531413975789,-0.5330863202314747,0,1.6527674175770837,-0.0322761166864688,4,0.10784672168723117,1.2019954725950954
3342,1,1,0.5468748533134147,0,2,0,-1.7671109383417964,-0.493737975883898,-0.5466476370445343,1,1.156730036491218,46,-0.1064023900650485,2.6057873849081887,0,1.155580760678523,1.3287998517583437,4,-2.206352248779651,1.9569989506443375
3343,1,1,2.2288012177281,0,2,0,-1.7671109383417964,-0.493737975883898,-2.22860097114024,0,1.4257361715912875,1,-0.396708754958096,2.6057873849081887,1,-1.2766026149603824,-0.7128141009088751,0,-4.198073027815082,-1.771088343074856
3344,0,1,1.957522771854764,1,8,0,-1.7671109383417964,0.1521860637530754,-1.957318175318352,0,1.5811099185263144,7,-0.05945515613845,1.2107324048461163,0,1.538548861262549,-0.0322761166864688,0,-3.869393331846825,1.1733725809825728
3345,0,0,-0.2127047951319269,1,7,0,-0.1510479051900146,-1.1396620155208714,0.212944191256752,1,1.4505271542661633,7,-0.0235261505823798,0.1644411697995617,0,-0.7122285719944487,-0.7128141009088751,2,-0.8930871418940942,-0.7664339714224296
3346,0,0,-0.9180287544026012,0,3,2,-0.1510479051900146,-0.493737975883898,0.9182794603936608,3,-0.8638337641838919,12,-0.2989818598455849,-0.5330863202314747,0,-0.7928534352752964,-0.7128141009088751,1,2.839801265566987,-0.8769365589572965
3347,1,0,-0.9722844435772686,1,5,2,-0.1510479051900146,-0.493737975883898,0.9725360195580384,3,-0.919451304382816,49,-0.0345443789529081,-0.5330863202314747,0,0.2485510487689862,-0.372545108797672,1,2.5455602806817312,0.026198742409947712
3348,0,0,-0.1584491059572597,1,4,0,-0.1510479051900146,-1.1396620155208714,0.1586876320923744,1,0.4043138410414737,47,-0.2438907179929439,0.1644411697995617,0,0.5710505018923769,1.3287998517583437,4,-0.5296621975011964,1.4487326671221217
3349,1,0,-0.8637730652279342,1,7,1,-0.1510479051900146,-1.1396620155208714,0.8640229012292833,3,-0.8094571832997511,43,0.0976743614934303,-0.5330863202314747,0,0.2283948329487743,-0.372545108797672,1,1.8049274536157127,0.0034585404406450035
3350,1,0,-0.0499377276079251,1,0,0,-0.1510479051900146,-1.1396620155208714,0.0501745137636192,1,1.7719638204158272,0,-0.3123953552531845,0.1644411697995617,0,1.16229949928526,1.3287998517583437,4,-1.063631384455262,1.886614624022876
3351,1,1,0.8181532991867511,1,7,0,1.4650151279617671,0.7981101033900488,-0.8179304328664224,1,0.3103957838090107,26,-0.0129869756192659,1.2107324048461163,0,1.625892463150134,2.00933783598075,4,-1.9135803639095543,2.7698508556534938
3353,0,0,-0.7552616868785996,0,3,1,-0.1510479051900146,-1.1396620155208714,0.7555097829005281,3,-0.8667951443668975,22,-0.4532370570329798,-0.5330863202314747,1,-0.7659784808483472,-0.7128141009088751,1,2.057488637737097,-1.588576882432914
3354,1,0,1.4692215692827582,1,8,0,-0.1510479051900146,-1.1396620155208714,-1.4690091428389536,1,1.010127615622046,20,-0.462339071773851,0.1644411697995617,0,-1.1287903656121616,-0.7128141009088751,0,-2.275441723674627,-1.056878969097181
3355,1,1,0.1670850290907438,0,2,0,-1.7671109383417964,0.7981101033900488,-0.1668517228938911,1,0.2715593979804516,38,-0.5466524714787625,-0.5330863202314747,0,1.5116739068356,2.00933783598075,4,-0.6567145702330024,2.527866551919191
3356,1,0,-0.7010059977039323,0,3,1,-0.1510479051900146,0.7981101033900488,0.7012532237361504,3,-0.9972368905230962,17,-0.3981459151803388,-0.5330863202314747,0,1.9349544390600504,2.00933783598075,3,2.416712000447004,2.7676803903484477
3357,1,1,0.4383634749640802,1,0,0,1.4650151279617671,0.1521860637530754,-0.4381345187157792,1,-0.1537512035407322,17,-0.0407720732492935,-0.5330863202314747,1,-0.2486356081295745,-0.7128141009088751,5,-1.139794668107259,-1.0626150344911958
3358,1,0,-1.460585646149274,0,3,2,-0.1510479051900146,0.7981101033900488,1.4608450520374368,2,-1.1191329395797645,33,0.1465378090496858,-0.5330863202314747,0,1.4579239979817016,2.00933783598075,3,3.29605949933671,2.4561224996506517
3359,0,0,-1.026540132751936,1,3,2,-0.1510479051900146,0.7981101033900488,1.026792578722416,3,-1.0620206074789422,19,0.0636615695670172,-0.5330863202314747,0,-1.290040092173857,-0.7128141009088751,1,2.892018633587674,-1.217095232878087
3360,0,0,-0.7010059977039323,1,3,1,-0.1510479051900146,1.4440341430270225,0.7012532237361504,3,-0.9659308714456084,20,0.0646196763818457,-0.5330863202314747,1,-1.2564463991401706,-0.7128141009088751,1,2.143305818162565,-1.913994375435082
3361,1,1,1.0894317450600874,1,5,0,-1.7671109383417964,-0.493737975883898,-1.0892132286883105,1,1.2991019142418103,36,-0.2467650384374295,0.1644411697995617,1,-0.2889480397699983,-0.7128141009088751,0,-2.5834102661096883,-1.2235662770536038
3362,1,1,0.2213407182654111,1,0,0,1.4650151279617671,-0.493737975883898,-0.2211082820582687,1,-0.6867714328609481,33,-0.153349623991647,-0.5330863202314747,0,1.955110654880262,2.00933783598075,4,-0.7802684484874062,2.9311592073768926
3365,1,1,-0.9180287544026012,1,1,2,1.4650151279617671,-0.493737975883898,0.9182794603936608,3,-0.8273382788809468,25,-0.1557448910287183,-0.5330863202314747,0,-1.4445710801288152,-0.7128141009088751,1,1.9005778520205006,-1.1542542651341672
3366,0,0,0.2755964074400784,0,7,0,-0.1510479051900146,-1.1396620155208714,-0.2753648412226464,1,-0.159222705974095,31,-0.0690362242867354,-0.5330863202314747,1,-0.8600408213426695,-0.7128141009088751,2,-0.31263292270762527,-1.6413083607684649
3367,1,1,1.0351760558854202,1,7,0,1.4650151279617671,-0.493737975883898,-1.0349566695239327,1,1.1884591098805637,19,-0.3876067402172249,0.1644411697995617,0,-0.3628541644441087,-0.7128141009088751,5,-2.44578273771722,-0.38467382062113875
3368,0,0,-1.0807958219266032,0,6,2,-0.1510479051900146,0.7981101033900488,1.0810491378867937,3,-0.9838965778891756,41,0.5101393452771167,-0.5330863202314747,0,-1.6931644085780957,-0.7128141009088751,1,3.2394072032454755,-1.4614913243625498
3369,1,1,1.7947557043307618,1,8,0,-1.7671109383417964,-0.493737975883898,-1.794548497825219,0,1.4901250378560664,2,-0.3780256720689395,0.1644411697995617,1,-1.2766026149603824,-0.7128141009088751,0,-3.6483155429912406,-1.9048469672135464
3370,1,1,-0.3212161734812615,0,0,0,-0.1510479051900146,-0.493737975883898,0.3214573095855072,3,2.053041105214244,42,-0.0675990640644927,2.6057873849081887,0,-0.0067610182870314,-0.7128141009088751,2,-1.040278435736751,-0.04652608600153404
3371,1,1,-0.9180287544026012,1,3,2,-1.7671109383417964,-0.493737975883898,0.9182794603936608,3,-0.9336377256404522,21,-0.2438907179929439,-0.5330863202314747,0,0.9271436480494544,1.3287998517583437,3,1.912704946708267,1.5808321265821572
3372,0,1,-0.9722844435772686,0,4,2,-0.1510479051900146,-1.1396620155208714,0.9725360195580384,3,-0.956849305551058,6,-0.2438907179929439,-0.5330863202314747,0,-1.2631651377469078,-0.7128141009088751,1,2.194733424339429,-1.1438653978598528
3373,1,1,0.7638976100120838,1,2,0,-1.7671109383417964,0.7981101033900488,-0.7636738737020448,1,0.5604772893586352,43,-0.3684446039206541,1.2107324048461163,1,0.1276137538477147,-0.372545108797672,2,-2.0902841956475875,-0.6724498784651793
3374,1,0,-1.0807958219266032,0,6,2,-0.1510479051900146,0.1521860637530754,1.0810491378867937,3,-0.6908327542547843,37,-0.3492824676240833,-0.5330863202314747,1,-0.0941046201746164,-0.7128141009088751,1,2.915575854689886,-1.1345679615682789
3376,0,0,-0.3754718626559287,1,0,1,-0.1510479051900146,-0.493737975883898,0.3757138687498848,3,0.91711207425488,33,-0.2218542612518876,0.1644411697995617,1,0.1074575380275027,-0.372545108797672,2,0.792474698325254,-0.7058785400049917
3377,0,1,0.3841077857894129,1,5,0,1.4650151279617671,-0.493737975883898,-0.3838779595514016,1,0.956963790431898,43,-0.4714410865147221,0.1644411697995617,0,-0.5106664137923295,-0.7128141009088751,5,-1.771410170599711,-0.4683298437518887
3378,0,1,0.2755964074400784,1,0,0,-0.1510479051900146,-1.1396620155208714,-0.2753648412226464,1,1.7843734135636602,25,-0.2093988726591165,0.1644411697995617,0,1.887923268812889,-0.0322761166864688,4,-1.9767892467758905,1.5146151325981019
3379,1,0,0.2755964074400784,1,0,0,-0.1510479051900146,-1.1396620155208714,-0.2753648412226464,1,1.164457828587823,4,-0.3876067402172249,0.1644411697995617,0,-0.3158229941969476,-0.7128141009088751,2,-1.208536309224838,-0.47089906619519495
3380,1,1,0.2755964074400784,1,0,0,-1.7671109383417964,0.7981101033900488,-0.2753648412226464,1,-0.9371067709976874,31,-0.424972905995538,-0.5330863202314747,1,-0.2553543467363118,-0.7128141009088751,2,-0.7407325219209003,-1.2483064712093372
3381,1,1,-0.2669604843065942,1,0,0,1.4650151279617671,-0.493737975883898,0.2672007504211296,3,-0.2292522963969795,20,-0.2218542612518876,0.1644411697995617,0,1.6326112017568717,2.00933783598075,4,0.04481704209661834,2.74965282518945
3382,1,1,-0.429727551830596,1,0,1,1.4650151279617671,-0.493737975883898,0.4299704279142624,3,-0.9889450260106804,47,-0.2659271747340003,-0.5330863202314747,1,-0.7055098333877113,-0.7128141009088751,1,0.9977081285738192,-1.3868180569381614
3383,1,1,1.1436874342347545,1,0,0,-0.1510479051900146,-1.1396620155208714,-1.143469787852688,1,0.7521490962510733,21,-0.1624516387325181,0.1644411697995617,0,0.2351135715555116,-0.372545108797672,2,-2.4140687964018634,0.16718419982463803
3384,1,1,-0.429727551830596,1,0,1,1.4650151279617671,0.7981101033900488,0.4299704279142624,3,0.6730943471752192,28,-0.0675990640644927,-0.5330863202314747,0,0.658394103779962,1.3287998517583437,4,0.7375346525376447,1.6681798242723147
3385,1,1,-0.3754718626559287,1,0,1,-0.1510479051900146,-0.493737975883898,0.3757138687498848,3,-0.067814770991989,7,-0.0014896938413234,0.1644411697995617,0,-0.0672296657476672,-0.7128141009088751,2,0.5058281620152811,-0.2877483088801953
3387,1,0,-0.1041934167825924,1,7,0,-0.1510479051900146,0.1521860637530754,0.1044310729279968,1,-0.5607858587896531,25,0.0061751606773048,-0.5330863202314747,1,-0.5308226296125415,-0.7128141009088751,2,-0.014107412760117252,-1.4390119518455287
3388,1,1,-0.2669604843065942,0,5,0,-1.7671109383417964,-0.493737975883898,0.2672007504211296,3,0.1745389424610303,17,-0.2659271747340003,-0.5330863202314747,0,-1.35722747824123,-0.7128141009088751,2,0.20664744694279524,-1.2268241268831144
3389,0,0,-0.9180287544026012,0,2,2,-0.1510479051900146,-1.1396620155208714,0.9182794603936608,3,-0.9482472012099464,49,-0.4752735137740363,-0.5330863202314747,1,-0.2553543467363118,-0.7128141009088751,1,2.73285932543337,-1.2439092705780206
3390,1,1,-0.2127047951319269,1,3,0,-0.1510479051900146,-1.1396620155208714,0.212944191256752,1,1.556262528609858,26,0.0095285345292047,0.1644411697995617,0,0.2619885259824608,-0.372545108797672,2,-1.5387265454045485,0.20729030512021726
3391,0,1,2.662846731125438,1,8,0,-0.1510479051900146,-0.493737975883898,-2.6626534444552608,0,1.2066504452904552,21,-0.359342589179783,0.1644411697995617,1,-0.0336359727139806,-0.7128141009088751,0,-4.237961749681415,-1.01668701569688
3392,1,1,0.8181532991867511,1,2,0,-1.7671109383417964,-0.493737975883898,-0.8179304328664224,1,-0.6322820374936452,35,-0.4153918378472526,-0.5330863202314747,1,0.1679261854881385,-0.372545108797672,2,-1.5082518422438798,-0.7606008078108426
3393,0,1,0.4383634749640802,1,0,0,1.4650151279617671,0.1521860637530754,-0.4381345187157792,1,0.4797585266561399,35,-0.4153918378472526,1.2107324048461163,0,1.404174089127803,2.00933783598075,4,-1.6726122289640535,2.662255706322145
3394,0,1,-0.0499377276079251,0,4,0,1.4650151279617671,1.4440341430270225,0.0501745137636192,1,0.932511251206509,32,-0.05945515613845,-0.5330863202314747,1,-1.10863414979195,-0.7128141009088751,5,-0.5853610232462233,-1.5745778907083416
3395,0,0,-0.9180287544026012,0,6,2,-0.1510479051900146,0.7981101033900488,0.9182794603936608,3,-0.7258052440350409,18,0.1527655033460714,-0.5330863202314747,0,1.5318301226558118,2.00933783598075,3,3.072553702717082,2.4758494858067293
3396,0,1,-0.1041934167825924,0,1,0,1.4650151279617671,0.7981101033900488,0.1044310729279968,1,1.8335605282223435,17,-0.3684446039206541,5.395897345032335,0,1.121987067644836,1.3287998517583437,4,-2.2663176606922275,2.2252711636248033
3398,1,0,-1.5148413353239414,0,3,2,-0.1510479051900146,2.7358822223009693,1.5151016112018143,2,-1.060469408335463,36,6.252073486544554,-0.5330863202314747,0,1.7132360650377192,2.00933783598075,3,4.152224904889851,2.627159299747319
3399,0,0,-0.9722844435772686,0,4,2,-0.1510479051900146,-0.493737975883898,0.9725360195580384,3,-1.018051162666507,21,-0.3650912300687542,-0.5330863202314747,0,-0.7861346966685591,-0.7128141009088751,1,2.9186426788550355,-0.8775107129844972
3400,0,1,1.0894317450600874,1,0,0,1.4650151279617671,0.1521860637530754,-1.0892132286883105,1,1.2598424741013936,2,-0.05945515613845,1.2107324048461163,0,1.820735882745516,2.00933783598075,4,-2.448789156319127,2.9362385593803997
3401,1,1,1.4692215692827582,0,0,0,-0.1510479051900146,-1.1396620155208714,-1.4690091428389536,1,0.1633985122487712,14,0.0152771754181759,-0.5330863202314747,0,1.887923268812889,2.00933783598075,4,-1.9114482500697596,2.8228532819938557
3402,1,1,-0.1041934167825924,1,7,0,1.4650151279617671,-0.493737975883898,0.1044310729279968,1,1.518751712958454,24,-0.1811347216216746,0.1644411697995617,0,-0.2755105625565237,-0.7128141009088751,5,-1.563278456567707,-0.30491346773858513
3403,1,0,-1.5148413353239414,0,3,2,-0.1510479051900146,0.7981101033900488,1.5151016112018143,2,-0.933778743744405,33,0.328099050459694,-0.5330863202314747,0,0.7054252740271231,1.3287998517583437,3,3.2758018321965663,1.5117768348132434
3404,1,1,0.1670850290907438,1,0,0,-0.1510479051900146,-0.493737975883898,-0.1668517228938911,1,1.5634826555322336,10,-0.5557544862196337,0.1644411697995617,1,0.0402701519601296,-0.372545108797672,2,-1.8086667625569215,-0.6606939175195274
3405,0,1,0.2755964074400784,1,0,0,-1.7671109383417964,0.7981101033900488,-0.2753648412226464,1,-0.6525604408420359,49,-0.3406595062906265,-0.5330863202314747,0,-0.9205094688033052,-0.7128141009088751,2,-0.7790884910992404,-0.9399120016946747
3406,1,1,-0.4839832410052633,1,7,1,-0.1510479051900146,-0.493737975883898,0.48422698707864,3,-0.8022370563773756,32,-0.354073001698226,-0.5330863202314747,0,-0.8533220827359321,-0.7128141009088751,1,0.8996284882093776,-0.8749652229285485
3407,1,1,0.7638976100120838,1,7,0,1.4650151279617671,-0.493737975883898,-0.7636738737020448,1,1.4457325387317732,4,-0.5466524714787625,0.1644411697995617,0,2.008860563734161,2.00933783598075,4,-2.226040307643435,2.9991255163728527
3409,0,1,2.662846731125438,1,8,0,-0.1510479051900146,-1.1396620155208714,-2.6626534444552608,0,1.8888114213509908,6,-0.256346106585715,0.1644411697995617,0,-0.194885699275676,-0.7128141009088751,0,-4.524758514464898,-0.3798855198250657
3410,1,1,-1.0807958219266032,0,4,2,1.4650151279617671,0.1521860637530754,1.0810491378867937,3,-0.6877021523470356,8,-0.2999399666604135,-0.5330863202314747,0,0.026832674746655,-0.372545108797672,1,2.387398821106007,0.05249235558084567
3411,0,1,-0.0499377276079251,1,5,0,-0.1510479051900146,-1.1396620155208714,0.0501745137636192,1,1.5869762716507445,18,-0.2467650384374295,0.1644411697995617,0,1.3033930100267437,1.3287998517583437,4,-1.644074816105146,2.006179344536641
3412,1,0,-1.0807958219266032,0,3,2,-0.1510479051900146,0.7981101033900488,1.0810491378867937,3,-0.7883044677068541,28,-0.0517903016198217,-0.5330863202314747,1,-1.3236337852075435,-0.7128141009088751,1,3.10278681947631,-1.9277724858423
3413,0,1,2.066034150204098,0,8,0,-0.1510479051900146,-1.1396620155208714,-2.0658312936471077,0,1.5739179952247295,13,-0.5466524714787625,2.6057873849081887,0,-1.2631651377469078,-0.7128141009088751,0,-4.1967065072434755,-0.9757421589025255
3414,0,1,0.5468748533134147,1,0,0,1.4650151279617671,2.089958182663996,-0.5466476370445343,1,0.6662408673231206,33,-0.3780256720689395,-0.5330863202314747,0,-1.5319146820164002,-0.7128141009088751,5,-1.2044825832814532,-1.1231810757744964
3415,1,1,-0.6467503085292651,1,5,1,1.4650151279617671,-0.493737975883898,0.6469966645717729,3,-0.6943864104743911,43,-0.1667631193992466,-0.5330863202314747,0,-0.5912912770731772,-0.7128141009088751,1,1.0660545176562646,-0.5946027578837902
3416,1,0,0.3298520966147456,1,0,0,-0.1510479051900146,-1.1396620155208714,-0.329621400387024,1,0.3092676389773895,31,-0.499705237552164,0.1644411697995617,0,-0.4501977663316937,-0.7128141009088751,2,-0.9876016952619594,-0.5719751630780602
3417,0,0,-0.7552616868785996,1,3,1,-0.1510479051900146,0.7981101033900488,0.7555097829005281,3,-1.0024263567485536,5,-0.1998178045108312,-0.5330863202314747,1,-0.7525410036348725,-0.7128141009088751,1,2.0894070445825483,-1.597419316463598
3418,1,1,1.3064545017587563,1,5,0,-0.1510479051900146,-1.1396620155208714,-1.3062394653458207,1,1.8624692395326363,18,0.0152771754181759,0.1644411697995617,0,-0.9070719915898304,-0.7128141009088751,0,-2.972033350786372,-0.8079940837920235
3420,1,1,0.4383634749640802,1,7,0,1.4650151279617671,-0.493737975883898,-0.4381345187157792,1,0.8045796273006675,31,-0.218979940807402,0.1644411697995617,1,0.5307380702519531,1.3287998517583437,4,-1.7557690184741368,0.8313508353988476
3421,1,0,-1.460585646149274,0,5,2,-0.1510479051900146,-0.493737975883898,1.4608450520374368,2,-1.164766398018841,11,-0.167721226214075,-0.5330863202314747,0,0.9540186024764036,1.3287998517583437,3,3.0604765670724303,1.63229859586213
3422,1,1,-0.1584491059572597,1,0,0,1.4650151279617671,0.1521860637530754,0.1586876320923744,1,1.6858581661423409,0,-0.2989818598455849,-0.5330863202314747,0,1.840892098565728,2.00933783598075,4,-1.1581640903993227,2.9243680524681888
3423,0,0,0.8181532991867511,1,5,0,-0.1510479051900146,-0.493737975883898,-0.8179304328664224,1,1.4217594610598232,13,-0.2654481213265861,0.1644411697995617,0,0.5777692404991143,1.3287998517583437,4,-1.6140172367315724,1.460157144404437
3424,0,1,-0.4839832410052633,1,0,1,1.4650151279617671,-0.493737975883898,0.48422698707864,3,-0.6954863516852217,21,-0.2328724896224157,-0.5330863202314747,1,-0.0605109271409299,-0.7128141009088751,1,0.9923011207708163,-0.9761787548168233
3425,0,0,-0.2127047951319269,0,4,0,-0.1510479051900146,-1.1396620155208714,0.212944191256752,1,-0.9426910879142122,25,0.1637837317165995,-0.5330863202314747,0,0.3157384348363592,-0.372545108797672,2,0.45637229418335906,0.08821801356665124
3426,1,0,-1.026540132751936,1,3,2,-0.1510479051900146,1.4440341430270225,1.026792578722416,3,-0.8879478599597946,5,-0.2668852815488289,-0.5330863202314747,0,-0.7794159580618217,-0.7128141009088751,1,2.8699441676485504,-0.8660324859149814
3427,1,1,2.5543353527761035,1,8,0,-0.1510479051900146,-0.493737975883898,-2.5541403261265057,0,0.2734490405734171,6,-0.228081955548273,0.1644411697995617,0,1.4512052593749645,-0.0322761166864688,0,-3.8047926776780328,1.1235157807723364
3428,1,1,0.4926191641387474,1,0,0,1.4650151279617671,-0.493737975883898,-0.4923910778801568,1,-0.7853430875238485,20,-0.19071578976996,-0.5330863202314747,0,-0.3292604714104222,-0.7128141009088751,5,-1.0609631476050725,-0.4043210781336839
3429,0,1,0.3841077857894129,1,4,0,1.4650151279617671,-0.493737975883898,-0.3838779595514016,1,0.8429929588173686,35,-0.1437685558433616,0.1644411697995617,1,-0.3830103802643206,-0.7128141009088751,5,-1.7131051281287752,-1.1243047121414735
3431,1,1,2.2830569069027677,0,8,0,-1.7671109383417964,-0.493737975883898,-2.282857530304617,0,-0.457758032041849,17,-0.4153918378472526,-0.5330863202314747,1,-1.0616029795447883,-0.7128141009088751,0,-2.927666530883422,-1.8201757864497528
3432,1,1,-0.1584491059572597,1,0,0,1.4650151279617671,-0.493737975883898,0.1586876320923744,1,-0.8374069715031658,27,0.1527655033460714,-0.5330863202314747,0,-1.1019154111852123,-0.7128141009088751,5,-0.45772834303099524,-0.9056347159584643
3433,1,1,-0.429727551830596,1,7,1,1.4650151279617671,-0.493737975883898,0.4299704279142624,3,0.6476264776013712,16,-0.2438907179929439,0.1644411697995617,0,1.921516961846576,2.00933783598075,4,0.32657412681707254,2.9173947248960768
3434,1,1,-1.2978185786252725,0,5,2,-1.7671109383417964,4.027730301574916,1.298075374544304,2,-1.0666742049093796,15,0.328099050459694,-0.5330863202314747,0,-1.5386334206231371,-0.7128141009088751,1,2.8771819837215618,-1.347792759237391
3435,0,1,-1.243562889450605,0,3,2,-0.1510479051900146,2.7358822223009693,1.2438188153799263,2,-0.9192538790372824,12,0.4440299750539473,-0.5330863202314747,0,1.115268329038099,1.3287998517583437,3,2.749929407709733,1.8401017731595166
3436,0,0,-0.9722844435772686,0,4,2,-0.1510479051900146,0.7981101033900488,0.9725360195580384,3,-0.8358839759804773,6,-0.3100000882161132,-0.5330863202314747,1,0.1948011399150877,-0.372545108797672,1,3.045322701936646,-0.7299841479209797
3437,0,0,1.9032670826800964,1,8,0,-0.1510479051900146,-0.493737975883898,-1.9030616161539744,0,1.4355792352471826,49,-0.5183883204413205,0.1644411697995617,1,-0.6920723561742368,-0.7128141009088751,0,-3.063866134019357,-1.4807972242835077
3438,1,0,-0.7010059977039323,1,3,1,-0.1510479051900146,0.1521860637530754,0.7012532237361504,3,-0.9479933686228318,2,-0.1006537491760773,-0.5330863202314747,0,1.2832367942065317,1.3287998517583437,3,1.990494617416945,1.8450509166853657
3439,0,1,0.4383634749640802,1,0,0,1.4650151279617671,-0.493737975883898,-0.4381345187157792,1,1.3572013730703012,14,-0.1624516387325181,0.1644411697995617,0,0.7457377056675469,1.3287998517583437,4,-1.8012825995905746,1.7476684734695007
3440,0,1,0.8724089883614183,1,0,0,1.4650151279617671,0.7981101033900488,-0.8721869920308,1,1.5182440477842245,39,-0.5466524714787625,1.2107324048461163,1,-0.564416322646228,-0.7128141009088751,5,-2.4166030799276443,-1.1513865992626133
3442,0,1,0.3841077857894129,1,0,0,1.4650151279617671,-0.493737975883898,-0.3838779595514016,1,0.9198760290923518,26,-0.256346106585715,0.1644411697995617,1,-0.7391035264213979,-0.7128141009088751,5,-1.704772664588263,-1.3377940425491621
3443,1,1,0.7096419208374165,1,1,0,1.4650151279617671,0.7981101033900488,-0.7094173145376672,1,0.8598587240501052,44,-0.4527580036255656,1.2107324048461163,1,-0.0134797568937687,-0.7128141009088751,5,-2.0933144894268936,-0.8027547951654391
3444,0,0,-0.8095173760532669,0,4,1,-0.1510479051900146,-1.1396620155208714,0.8097663420649056,3,-0.730289619740735,28,-0.2989818598455849,-0.5330863202314747,0,-0.0672296657476672,-0.7128141009088751,1,2.0825075605482426,-0.3909167507541609
3445,1,0,-0.8637730652279342,1,0,1,-0.1510479051900146,-1.1396620155208714,0.8640229012292833,3,-0.7843277571753894,43,-0.1447266626581901,-0.5330863202314747,1,-1.2094152288930091,-0.7128141009088751,1,1.8133709688029729,-1.864772370595095
3446,0,1,1.5234772584574254,1,0,0,1.4650151279617671,-0.493737975883898,-1.5232657020033311,1,0.1958326761578801,33,-0.3123953552531845,0.1644411697995617,0,1.6191737245433968,2.00933783598075,4,-2.3407750000937377,2.741639855223463
3447,0,1,-0.1584491059572597,0,6,0,-1.7671109383417964,1.4440341430270225,0.1586876320923744,1,-0.5378845187077432,1,0.0646196763818457,-0.5330863202314747,0,-0.6114474928933891,-0.7128141009088751,2,-0.033197585068572566,-0.7585826750862469
3448,1,1,0.2213407182654111,0,2,0,-1.7671109383417964,1.4440341430270225,-0.2211082820582687,1,1.235728378325491,37,-0.0781382390276066,-0.5330863202314747,0,0.3963632981172069,-0.372545108797672,2,-0.9615543944217736,0.23555932135172594
3449,1,1,1.957522771854764,1,8,0,-0.1510479051900146,-1.1396620155208714,-1.957318175318352,0,1.7676486664348765,30,-0.293712272364028,0.1644411697995617,0,-0.3023855169834729,-0.7128141009088751,0,-3.9254166166374462,-0.42613595641259105
3450,1,0,-1.3520742677999396,0,3,2,-0.1510479051900146,0.1521860637530754,1.3523319337086817,2,-1.068394625777602,37,0.1297709397901865,-0.5330863202314747,0,-0.6584786631405503,-0.7128141009088751,1,3.006056693392406,-0.7608272815157373
3451,0,0,-0.8095173760532669,1,0,1,-0.1510479051900146,-1.1396620155208714,0.8097663420649056,3,-1.0448446024175098,40,-0.4752735137740363,-0.5330863202314747,1,0.4098007753306816,-0.372545108797672,1,1.8711370624619916,-0.591037017028527
3453,1,1,-0.4839832410052633,1,7,1,1.4650151279617671,-0.493737975883898,0.48422698707864,3,-0.7565753943175084,14,-0.4642552854035081,-0.5330863202314747,0,1.2563618397795822,1.3287998517583437,3,0.9723199524832898,1.9572108556155712
3454,1,0,-0.6467503085292651,1,0,1,-0.1510479051900146,1.4440341430270225,0.6469966645717729,3,-1.051303231578541,22,-0.2108360328813593,-0.5330863202314747,0,-0.7458222650281352,-0.7128141009088751,1,2.119937737604976,-0.8168559334615328
3455,1,0,-1.0807958219266032,0,4,2,-0.1510479051900146,0.1521860637530754,1.0810491378867937,3,-0.8023780744813283,48,0.5264271611292018,-0.5330863202314747,1,-0.2620730853430491,-0.7128141009088751,1,3.0479862726536737,-1.2344721177092575
3456,0,0,-0.7552616868785996,1,3,1,-0.1510479051900146,0.7981101033900488,0.7555097829005281,3,-0.9144028562613112,26,-0.2769454031045286,-0.5330863202314747,0,1.847610837172465,2.00933783598075,3,2.150732545154769,2.684146897774162
3457,0,1,-1.0807958219266032,0,4,2,1.4650151279617671,1.4440341430270225,1.0810491378867937,3,-0.7289640495635802,31,-0.2668852815488289,-0.5330863202314747,1,0.4501132069711054,-0.7128141009088751,1,2.58709228197794,-0.6179585138207047
